Tract,RES1F,RES2F,RES3AF,RES3BF,RES3CF,RES3DF,RES3EF,RES3FF,RES4F,RES5F,RES6F,COM1F,COM2F,COM3F,COM4F,COM5F,COM6F,COM7F,COM8F,COM9F,COM10F,IND1F,IND2F,IND3F,IND4F,IND5F,IND6F,AGR1F,REL1F,GOV1F,GOV2F,EDU1F,EDU2F,TotalSqft
06037117405,104.468,0,9.3,26.04,0,90.832,441.184,60.825,7.597,2.8,0,14.113,10.486,24.909,8.849,1.819,0,6.206,7.918,0,0,0,0,1.4,0,0,0.76,0,14.873,0,0,8.004,0,842.383
06037117407,160.23,0,0,11.16,22.708,124.894,330.888,121.65,0,0,0,89.175,2.996,30.281,6.459,0,0,0,1.284,0,0,0,0,0,0,0,3.909,0,0,15.373,0,16.585,0,937.592
06037117408,169.05,0,0,40.92,62.447,22.708,330.888,182.475,16.264,0,0,223.266,14.507,28.025,13.97,1.177,0,2.782,13.589,0,0,3.2,3.3,0,0,0,0,3.044,9.243,0,0,11.449,0,1152.304
06037117510,201.39,8.955,16.74,18.6,113.54,113.54,193.018,243.3,0,0,3.103,9.05,3.655,29.288,15.8,0,7.49,2.247,0.76,0,0,0,25,0,0,0,0.76,1.4,0,0,0,0,0,1007.636
06037117520,227.85,0,37.2,100.44,79.478,68.124,193.018,243.3,0,31.2,0,16.698,2.279,20.45,27.286,0,0,6.527,6.955,0,0,1.4,1.774,0,0,0,5.686,2.232,6.24,0,0,25.252,0,1103.389
06037117530,693.546,0,0,11.16,22.708,56.77,523.906,304.125,0,0,4.922,52.868,34.289,47.296,28.27,1.177,12.091,7.693,21.295,0,0,3.515,3.487,1.5,0,0,5.388,4.1,19.766,0,0,27.178,0,1887.05
06037119001,1702.95,6.965,0,14.88,0,0,0,0,0,6.3,0,2.512,15.143,7.041,14.335,0,0,0,0,0,0,2.936,0.786,0.642,0,0,7.952,0,1.56,3.959,0,0,0,1787.961
06037119002,2656.19,8.955,0,0,0,0,27.574,0,3.103,9.1,0,87.201,83.893,42.912,27.051,0.197,0,3.745,18.915,0,0,33.437,2.1,1.313,0,0,6.188,5.783,25.956,0.824,0,14.938,0,3059.375
06037119201,1399.05,27.86,0,11.16,0,11.354,27.574,0,0,4.9,0,33.236,9.831,7.811,22.838,0,0,6.955,0.792,0,0,8.5,0.887,0,0,0,1.2,0.57,9.309,9.309,0,12.626,0,1605.762
06037119202,1415.9,12.935,0,18.6,5.677,0,0,121.65,0,8.4,0,17.856,7.399,16.907,15.291,0,0,0,13.168,0,0,0,0,0,0,0,3.525,0,18.939,0,0,0,0,1676.247
